"AUTHOR","titleyear","2CZY","A","CZY","HIBA","Mozhe","Nevzhe","NOQWORD","GENRE","PUBYEAR","BIRTHYEAR","Birthreg","macroreg","czyperc","ALLSUM"
"Микола Зеров","М. Мандрика. Пісні про Анемону-1918",0,0,0,0,0,0,1,"JOU",1918,"1890","UA-PLT","southeast",0,1
"Микола Зеров","М. Марковський. Найдавніший список «Енеїди» І. П. Котляревського й деякі думки про генезу цього твору-1928",0,0,1,1,1,0,1,"JOU",1928,"1890","UA-PLT","southeast",0.25,4
"Микола Зеров","М. Плевако. Хрестоматія нової української літератури-1923",0,0,0,0,0,0,1,"JOU",1923,"1890","UA-PLT","southeast",0,1
"Микола Зеров","Максим Рильський. Під осінніми зорями-1919",0,0,0,0,0,0,1,"JOU",1919,"1890","UA-PLT","southeast",0,1
"Микола Зеров","Мова Черемшини-1929",0,0,1,0,0,0,0,"JOU",1929,"1890","UA-PLT","southeast",1,1
"Микола Зеров","Наші літературознавці і полемісти-1926",0,1,3,2,1,1,18,"JOU",1926,"1890","UA-PLT","southeast",0.115384615384615,26
"Микола Зеров","Нова книжка Карманського-1919",0,0,0,0,0,0,1,"JOU",1919,"1890","UA-PLT","southeast",0,1
"Микола Зеров","Нове українське письменство-1924",0,1,2,2,1,1,4,"JOU",1924,"1890","UA-PLT","southeast",0.181818181818182,11
"Микола Зеров","Нові твори М. Черемшини-1925",0,0,2,0,0,0,3,"JOU",1925,"1890","UA-PLT","southeast",0.4,5
"Микола Зеров","О. Олесь. Вибір поезій. 1903—1923-1924",1,0,0,0,0,0,0,"JOU",1924,"1890","UA-PLT","southeast",NA,1
"Микола Зеров","Осип-Юрій Федькович та його повісті-1927",0,0,6,0,0,0,1,"JOU",1927,"1890","UA-PLT","southeast",0.857142857142857,7
"Микола Зеров","Перед судом методолога-1926",1,1,6,0,0,0,5,"JOU",1926,"1890","UA-PLT","southeast",0.5,13
"Микола Зеров","Петро Тенянко. До раю злотосяйного-1918",0,0,1,0,0,0,1,"JOU",1918,"1890","UA-PLT","southeast",0.5,2
"Микола Зеров","Пояснення [до «Альбому портретів українських письменників»]-1929",0,0,0,1,0,0,0,"JOU",1929,"1890","UA-PLT","southeast",0,1
"Микола Зеров","Примітки [до «Антології римської поезії»]-1920",0,0,0,0,0,0,3,"JOU",1920,"1890","UA-PLT","southeast",0,3
"Микола Зеров","Примітки [до збірки «Камена»]-1924",0,0,0,1,0,0,0,"JOU",1924,"1890","UA-PLT","southeast",0,1
"Микола Зеров","У справі віршованого перекладу-1928",0,0,2,0,0,0,3,"JOU",1928,"1890","UA-PLT","southeast",0.4,5
"Микола Зеров","Франко-поет-1925",1,0,3,1,0,1,2,"JOU",1925,"1890","UA-PLT","southeast",0.428571428571429,8
"Микола Зеров","Юлій Словацький-1925",0,0,0,0,0,0,3,"JOU",1925,"1890","UA-PLT","southeast",0,3
"Микола Костомаров","Іван Мазепа-1918",0,0,3,0,0,0,0,"HIS",1918,"1817","RU","NA",1,3
"Микола Костомаров","Сава Чалый-1838",4,16,20,23,0,0,48,"DRA",1838,"1817","RU","NA",0.186915887850467,111
"Микола Куліш","Маклена Ґраса-1933",0,13,13,12,7,5,156,"DRA",1933,"1892","UA-HRS-REG","southeast",0.0631067961165049,206
"Микола Мінько","Бантина-1930",0,0,0,1,0,0,12,"FIC",1930,"1902","UA-HRK-REG","southeast",0,13
"Микола Мінько","Виселок у пилу-1930",0,1,4,1,0,1,18,"FIC",1930,"1902","UA-HRK-REG","southeast",0.16,25
"Микола Мінько","З київських оповідань-1930",0,0,0,0,1,2,9,"FIC",1930,"1902","UA-HRK-REG","southeast",0,12
"Микола Мінько","Кімната бородатого Чижика-1930",0,0,0,0,1,2,24,"FIC",1930,"1902","UA-HRK-REG","southeast",0,27
"Микола Садовський","Мої театральні згадки-1929",2,13,3,6,2,1,82,"MEM",1929,"1856","UA-MYK-REG","NA",0.0280373831775701,109
"Микола Садовський","Спомини з російсько-турецької війни 1877 - 1878 р.-1917",2,9,11,4,6,1,38,"MEM",1917,"1856","UA-MYK-REG","NA",0.159420289855072,71
"Микола Трублаїні","Берег невідомого острова-1933",0,1,3,1,1,1,3,NA,1933,"1907","UA-VNC-REG","central",0.3,10
"Микола Трублаїні","Вовки гоняться за оленями-1933",0,1,0,0,0,0,0,NA,1933,"1907","UA-VNC-REG","central",0,1
"Микола Трублаїні","Волохан-1934",0,0,0,0,4,0,0,NA,1934,"1907","UA-VNC-REG","central",0,4
"Микола Трублаїні","Глибинний шлях-1941",2,39,45,23,25,24,264,NA,1941,"1907","UA-VNC-REG","central",0.107142857142857,422
"Микола Трублаїні","До Арктики через тропіки [редакція 2016 р.]-1931",0,3,16,1,6,1,27,"JOU",1931,"1907","UA-VNC-REG","central",0.296296296296296,54
"Микола Трублаїні","Дівчинка під парашутом-1935",0,0,0,0,1,0,1,NA,1935,"1907","UA-VNC-REG","central",0,2
"Микола Трублаїні","Життя за Батьківщину-1941",0,1,1,0,0,0,6,NA,1941,"1907","UA-VNC-REG","central",0.125,8
"Микола Трублаїні","З півночі мчав ураган-1934",0,0,0,0,0,0,1,NA,1934,"1907","UA-VNC-REG","central",0,1
"Микола Трублаїні","Капітан Брон-1940",0,7,4,1,3,1,28,NA,1940,"1907","UA-VNC-REG","central",0.0909090909090909,44
"Микола Трублаїні","Крила рожевої чайки-1934",1,1,6,0,0,1,3,"CHI",1934,"1907","UA-VNC-REG","central",0.545454545454545,12
"Микола Трублаїні","Лахтак-1935",1,11,19,12,20,11,82,NA,1935,"1907","UA-VNC-REG","central",0.12258064516129,156
"Микола Трублаїні","Лови білого ведмедя-1933",0,1,0,0,0,0,2,NA,1933,"1907","UA-VNC-REG","central",0,3
"Микола Трублаїні","Лоцман-1938",0,0,0,0,2,2,6,NA,1938,"1907","UA-VNC-REG","central",0,10
"Микола Трублаїні","Малий посланець-1934",0,0,1,0,0,0,1,NA,1934,"1907","UA-VNC-REG","central",0.5,2
"Микола Трублаїні","Мандри Закомарика-1939",0,0,0,0,0,0,1,"CHI",1939,"1907","UA-VNC-REG","central",0,1
"Микола Трублаїні","Оповідання про Далеку Північ-1934",1,5,14,3,5,3,53,"CHI",1934,"1907","UA-VNC-REG","central",0.168674698795181,84
"Микола Трублаїні","Погонич блакитного кита-1933",0,0,2,1,0,0,6,NA,1933,"1907","UA-VNC-REG","central",0.222222222222222,9
"Микола Трублаїні","Пригоди в повітрі (цикл оповідань)-1937",1,5,2,0,2,4,19,"CHI",1937,"1907","UA-VNC-REG","central",0.0625,33
"Микола Трублаїні","Пустуни на пароплаві-1937",0,0,0,0,0,0,1,NA,1937,"1907","UA-VNC-REG","central",0,1
"Микола Трублаїні","Сорочка капітана Хозе Індалего-1937",0,1,0,0,0,0,2,NA,1937,"1907","UA-VNC-REG","central",0,3
"Микола Трублаїні","Хатина на кризі-1934",0,2,1,1,0,1,37,NA,1934,"1907","UA-VNC-REG","central",0.0238095238095238,42
"Микола Хвильовий","«Золоте черево»;як вихід із репертуарного тупика-1926",0,0,1,2,0,0,4,"JOU",1926,"1893","UA-SUM","southeast",0.142857142857143,7
"Микола Хвильовий","«Соціологічний еквівалент» трьох критичних оглядів-1927",1,2,14,19,1,5,16,"JOU",1927,"1893","UA-SUM","southeast",0.245614035087719,58
"Микола Хвильовий","Іван Іванович-1929",0,0,3,11,2,3,38,"FIC",1929,"1893","UA-SUM","southeast",0.0526315789473684,57
"Микола Хвильовий","Із Вариної біографії-1928",0,2,7,5,0,2,19,"FIC",1928,"1893","UA-SUM","southeast",0.2,35
"Микола Хвильовий","Апологети писаризму-1926",0,1,11,17,5,2,46,"JOU",1926,"1893","UA-SUM","southeast",0.134146341463415,82
"Микола Хвильовий","Арабески-1927",0,0,2,0,1,1,2,"FIC",1927,"1893","UA-SUM","southeast",0.333333333333333,6
"Микола Хвильовий","Бандити-1930",0,1,6,1,1,1,23,"FIC",1930,"1893","UA-SUM","southeast",0.181818181818182,33
"Микола Хвильовий","Бараки що за містом-1923",0,1,3,2,2,1,12,"FIC",1923,"1893","UA-SUM","southeast",0.142857142857143,21
"Микола Хвильовий","В якому відношенні до «хвильовізму» «всі ті»…-1928",0,0,4,2,8,1,3,"JOU",1928,"1893","UA-SUM","southeast",0.222222222222222,18
"Микола Хвильовий","Вальдшнепи-1927",0,3,32,23,4,9,103,"FIC",1927,"1893","UA-SUM","southeast",0.183908045977011,174
"Микола Хвильовий","Вас. Еллан-1927",0,0,2,5,2,0,0,"JOU",1927,"1893","UA-SUM","southeast",0.222222222222222,9
"Микола Хвильовий","Вступна новела-1923",0,0,0,0,0,1,2,"FIC",1923,"1893","UA-SUM","southeast",0,3
"Микола Хвильовий","Відозва ВАПЛІТЕ-1927",0,0,1,0,0,0,1,"JOU",1927,"1893","UA-SUM","southeast",0.5,2
"Микола Хвильовий","Думки проти течії-1926",0,5,19,17,5,2,33,"JOU",1926,"1893","UA-SUM","southeast",0.234567901234568,81
"Микола Хвильовий","Елегія-1924",0,0,1,0,1,0,2,"FIC",1924,"1893","UA-SUM","southeast",0.25,4
"Микола Хвильовий","Зелена туга-1921",0,0,0,0,1,1,3,"FIC",1921,"1893","UA-SUM","southeast",0,5
"Микола Хвильовий","Злочин-1923",0,0,4,7,5,4,15,"FIC",1923,"1893","UA-SUM","southeast",0.114285714285714,35
"Микола Хвильовий","Камо грядеши-1925",1,3,28,6,5,4,32,"JOU",1925,"1893","UA-SUM","southeast",0.358974358974359,79
"Микола Хвильовий","Кімната №2-1923",0,2,0,1,1,1,13,"FIC",1923,"1893","UA-SUM","southeast",0,18
"Микола Хвильовий","Кіт у Чоботях-1922",0,3,2,1,2,0,21,"FIC",1922,"1893","UA-SUM","southeast",0.0689655172413793,29
"Микола Хвильовий","Мати-1930",0,0,4,2,0,2,3,"FIC",1930,"1893","UA-SUM","southeast",0.363636363636364,11
"Микола Хвильовий","Мисливські оповідання добродія Степчука-1930",0,0,1,1,0,1,4,"FIC",1930,"1893","UA-SUM","southeast",0.142857142857143,7
"Микола Хвильовий","На глухім шляху-1923",0,0,3,1,1,0,0,"FIC",1923,"1893","UA-SUM","southeast",0.6,5
"Микола Хвильовий","На озера-1926",0,0,3,1,0,0,3,"FIC",1926,"1893","UA-SUM","southeast",0.428571428571429,7
"Микола Хвильовий","Наречений-1927",0,0,4,0,1,0,6,"FIC",1927,"1893","UA-SUM","southeast",0.363636363636364,11
"Микола Хвильовий","Наше сьогодні-1927",0,0,0,0,0,0,1,"JOU",1927,"1893","UA-SUM","southeast",0,1
"Микола Хвильовий","Одвертий лист до Володимира Коряка-1927",3,1,12,11,0,5,14,"JOU",1927,"1893","UA-SUM","southeast",0.27906976744186,46
"Микола Хвильовий","Повість про санаторійну зону-1924",0,7,7,15,4,8,94,"FIC",1924,"1893","UA-SUM","southeast",0.0518518518518519,135
"Микола Хвильовий","Пудель-1923",0,2,0,2,1,0,29,"FIC",1923,"1893","UA-SUM","southeast",0,34
"Микола Хвильовий","Ревізор-1929",0,1,0,9,1,3,20,"FIC",1929,"1893","UA-SUM","southeast",0,34
"Микола Хвильовий","Редактор Карк-1923",0,0,0,1,1,2,14,"FIC",1923,"1893","UA-SUM","southeast",0,18
"Микола Хвильовий","Свиня-1923",0,2,3,1,0,1,9,"FIC",1923,"1893","UA-SUM","southeast",0.1875,16
"Микола Хвильовий","Сентиментальна історія-1928",0,0,4,12,4,5,41,"FIC",1928,"1893","UA-SUM","southeast",0.0606060606060606,66
"Микола Хвильовий","Синій листопад-1923",0,1,1,6,3,0,6,"FIC",1923,"1893","UA-SUM","southeast",0.0588235294117647,17
"Микола Хвильовий","Україна чи Малоросія??-1926",0,0,9,9,0,3,7,"JOU",1926,"1893","UA-SUM","southeast",0.321428571428571,28
"Микола Хвильовий","Художній матеріял у «Новій Україні»-1923",0,0,4,2,0,2,2,"JOU",1923,"1893","UA-SUM","southeast",0.4,10
"Микола Хвильовий","Щасливий секретар-1931",0,0,0,2,0,0,4,"FIC",1931,"1893","UA-SUM","southeast",0,6
"Микола Хвильовий","Я (Романтика)-1924",0,0,1,3,2,5,17,"FIC",1924,"1893","UA-SUM","southeast",0.0357142857142857,28
"Микола Чайковський","За силу Сонця-1918",2,6,28,0,1,0,27,"FIC",1918,NA,NA,"NA",0.451612903225806,64
"Мирослав Ірчан","Карпатська ніч (збірка)-1924",3,23,22,6,6,5,70,"FIC",1924,"1897","UA-IFR-REG","west",0.166666666666667,135
"Михайло Грушевський","Історія української літератури. Том 1. Початки і розвій словесного мистецтва-1923",21,5,52,0,0,0,49,"ACA",1923,"1866","PL|RU","NA",0.490566037735849,127
"Михайло Грушевський","Історія української літератури. Том 2. Оригінальне письменство XI-XII вв. «Слово о полку Ігоревім»-1923",1,2,14,0,1,0,47,"ACA",1923,"1866","PL|RU","NA",0.21875,65
"Михайло Грушевський","Історія української літератури. Том 3. Оригінальне письменство XII-XIII в.-1923",2,18,24,2,2,0,62,"ACA",1923,"1866","PL|RU","NA",0.222222222222222,110
"Михайло Грушевський","Бех-Аль-Джугур-1885",0,0,0,0,0,0,2,"FIC",1885,"1866","PL|RU","NA",0,2
"Михайло Козоріс","Дві сили-1927",0,0,0,0,0,0,8,"FIC",1927,NA,NA,"NA",0,8
"Михайло Козоріс","За порадою-1927",0,1,2,1,2,0,5,"FIC",1927,NA,NA,"NA",0.181818181818182,11
"Михайло Козоріс","Людина з перспективою-1927",0,2,3,0,0,0,13,"FIC",1927,NA,NA,"NA",0.166666666666667,18
"Михайло Козоріс","Ти мене;сину;покинув-1919",0,0,1,0,0,0,0,"FIC",1919,NA,NA,"NA",1,1
"Михайло Козоріс","То був злодій-1927",0,3,3,2,2,0,16,"FIC",1927,NA,NA,"NA",0.115384615384615,26
"Михайло Козоріс","У містечко-1927",0,1,0,0,0,0,1,"FIC",1927,NA,NA,"NA",0,2
"Михайло Коцюбинський","Fata Morgana-1903",0,3,1,5,6,2,49,"FIC",1903,"1864","UA-VNC","central",0.0151515151515152,66
"Михайло Коцюбинський","В дорозі-1907",1,1,3,4,3,1,14,"FIC",1907,"1864","UA-VNC","central",0.115384615384615,27
"Михайло Коцюбинський","В путах шайтана-1902",0,0,1,0,0,0,0,"FIC",1902,"1864","UA-VNC","central",1,1
"Михайло Коцюбинський","Відьма-1898",1,0,0,1,1,3,3,"FIC",1898,"1864","UA-VNC","central",0,9
"Михайло Коцюбинський","Він іде-1906",0,1,0,0,1,0,3,"FIC",1906,"1864","UA-VNC","central",0,5
"Михайло Коцюбинський","Дебют-1909",0,1,18,1,2,1,24,"FIC",1909,"1864","UA-VNC","central",0.382978723404255,47
"Михайло Коцюбинський","Для загального добра-1895",0,2,6,7,1,4,24,"FIC",1895,"1864","UA-VNC","central",0.136363636363636,44
"Михайло Коцюбинський","Дорогою ціною-1901",1,0,13,3,2,2,21,"FIC",1901,"1864","UA-VNC","central",0.317073170731707,42
"Михайло Коцюбинський","З глибини-1903",0,0,2,0,0,0,2,"FIC",1903,"1864","UA-VNC","central",0.5,4
"Михайло Коцюбинський","Коні не винні-1912",0,1,5,2,0,2,8,"FIC",1912,"1864","UA-VNC","central",0.277777777777778,18
"Михайло Коцюбинський","Лист-1911",0,0,4,1,0,0,0,"FIC",1911,"1864","UA-VNC","central",0.8,5
"Михайло Коцюбинський","Лялечка-1901",1,1,8,2,1,1,2,"FIC",1901,"1864","UA-VNC","central",0.533333333333333,16
"Михайло Коцюбинський","Маленький грішник-1893",0,0,3,1,0,0,4,"FIC",1893,"1864","UA-VNC","central",0.375,8
"Михайло Коцюбинський","На віру-1891",0,7,12,3,0,0,18,"FIC",1891,"1864","UA-VNC","central",0.3,40
"Михайло Коцюбинський","На камені-1902",0,1,0,0,0,1,6,"FIC",1902,"1864","UA-VNC","central",0,8
